,index_code,industry_name,industry_base_rank,industry_base_rps,industry_front_rank,industry_front_rps,industry_year_rank,industry_year_rps,industry_week_rank,industry_week_rps,industry_3_rank,industry_3_rps,industry_6_rank,industry_6_rps,industry_7_rank,industry_7_rps,code,cumulative_rank,new_quarter_eps,eps,rps,smr,eps_stability,decline_range,volume_ratio,period_date,ann_date
449,850727.SI,其它专用机械,33.5,76.0,44.93,102.0,67.4,153.0,29.52,67.0,33.5,76.0,22.5,51.0,67.0,152.0,603686.SH,63.1,14.04,42.0,87.3,55.6,15.8,-25.6,0.65,2019-12-31,2020-04-15
450,850727.SI,其它专用机械,33.5,76.0,44.93,102.0,67.4,153.0,29.52,67.0,33.5,76.0,22.5,51.0,67.0,152.0,603960.SH,63.6,14.29,70.5,56.4,65.2,30.8,-28.5,1.65,2020-03-31,2020-04-23
451,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,002367.SZ,80.6,-80.22,99.1,75.3,9.1,87.2,-12.0,0.84,2020-03-31,2020-04-22
452,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,002689.SZ,5.4,-1241.11,2.3,38.7,2.1,84.1,-36.4,0.86,2019-12-31,2020-04-22
453,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,002774.SZ,5.0,-71.43,11.4,24.0,12.1,57.1,-38.4,0.96,2019-12-31,2020-04-03
454,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,300669.SZ,77.2,44.44,34.3,97.0,76.2,33.8,-8.5,1.11,2019-12-31,2020-04-10
455,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,600835.SH,21.7,-14.52,22.3,49.7,29.5,3.1,-29.4,0.72,2019-12-31,2020-04-03
456,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,603321.SH,30.5,-200.0,13.4,80.3,2.0,46.0,-15.0,2.27,2020-03-31,2020-04-24
457,850728.SI,楼宇设备,66.1,150.0,2.2,5.0,62.1,141.0,32.16,73.0,49.3,112.0,57.3,130.0,25.6,58.0,603488.SH,52.5,10.81,28.1,73.7,62.9,13.2,-18.7,0.63,2019-12-31,2020-04-17
458,850729.SI,环保设备,51.1,116.0,83.26,189.0,59.9,136.0,65.64,149.0,49.8,113.0,18.5,42.0,37.4,85.0,000551.SZ,71.8,27.27,73.7,70.9,59.0,23.5,-20.4,1.18,2019-12-31,2020-03-24
459,850729.SI,环保设备,51.1,116.0,83.26,189.0,59.9,136.0,65.64,149.0,49.8,113.0,18.5,42.0,37.4,85.0,300385.SZ,6.1,-175.6,52.1,7.6,4.3,50.5,-56.5,0.45,2020-03-31,2020-04-21
460,850729.SI,环保设备,51.1,116.0,83.26,189.0,59.9,136.0,65.64,149.0,49.8,113.0,18.5,42.0,37.4,85.0,600526.SH,45.7,122.08,6.0,76.8,94.5,73.5,-16.5,0.8,2019-12-31,2020-04-09
461,850729.SI,环保设备,51.1,116.0,83.26,189.0,59.9,136.0,65.64,149.0,49.8,113.0,18.5,42.0,37.4,85.0,603311.SH,48.6,22.58,39.6,75.3,56.2,11.5,-34.0,0.8,2019-12-31,2020-04-22
462,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,002338.SZ,51.8,25.0,30.1,67.8,58.4,13.9,-20.0,0.86,2020-03-31,2020-04-24
463,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,002819.SZ,51.4,12.61,31.8,67.8,73.3,61.9,-39.8,0.53,2019-12-31,2020-04-11
464,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,002857.SZ,19.9,-203.03,19.0,52.6,6.8,57.9,-24.3,1.16,2020-03-31,2020-04-22
465,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300007.SZ,18.5,-266.67,8.1,65.4,0.8,56.6,-29.2,0.67,2019-12-31,2020-03-31
466,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300066.SZ,88.3,95.74,67.6,82.2,92.7,39.2,-19.7,0.59,2019-12-31,2020-04-10
467,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300112.SZ,67.8,10.0,73.4,56.4,60.2,49.3,-34.4,0.85,2019-12-31,2020-04-21
468,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300114.SZ,78.3,10.62,70.0,78.9,46.0,6.2,-20.3,1.41,2020-03-31,2020-04-10
469,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300165.SZ,16.7,-13.08,25.5,34.5,30.6,40.0,-40.9,1.05,2020-03-31,2020-04-15
470,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300259.SZ,92.3,76.92,75.2,89.2,86.6,32.2,-16.8,0.51,2019-12-31,2020-04-16
471,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300341.SZ,63.8,0.24,44.0,90.2,57.0,36.4,-54.6,0.56,2019-12-31,2020-04-14
472,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300354.SZ,88.7,58.82,95.2,72.7,70.2,67.1,-30.0,1.47,2020-03-31,2020-04-14
473,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300371.SZ,70.5,34.22,69.4,49.7,79.5,52.7,-23.1,0.66,2019-12-31,2020-04-09
474,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300416.SZ,81.8,18.18,53.5,93.2,70.8,55.7,-25.4,1.77,2019-12-31,2020-04-10
475,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300515.SZ,45.1,15.05,31.6,58.1,62.4,43.0,-28.8,1.33,2020-03-31,2020-04-21
476,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300553.SZ,52.2,26.47,20.6,68.9,78.9,20.9,-22.6,2.5,2019-12-31,2020-04-10
477,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,300572.SZ,48.3,50.77,79.2,10.4,91.4,39.8,-48.5,0.86,2019-12-31,2020-04-23
478,850731.SI,仪器仪表,76.7,174.0,37.44,85.0,55.5,126.0,37.89,86.0,78.9,179.0,38.8,88.0,50.2,114.0,603700.SH,83.1,18.8,44.1,88.2,82.9,12.1,-2.9,0.59,2019-12-31,2020-04-10
479,850741.SI,电机,55.9,127.0,14.54,33.0,13.7,31.0,18.5,42.0,32.6,74.0,15.0,34.0,11.5,26.0,000922.SZ,43.0,23.71,91.7,25.8,33.4,94.1,-43.2,1.19,2019-12-31,2020-04-09
480,850741.SI,电机,55.9,127.0,14.54,33.0,13.7,31.0,18.5,42.0,32.6,74.0,15.0,34.0,11.5,26.0,002576.SZ,39.2,-6.44,96.1,20.4,20.3,94.1,-42.4,0.8,2020-03-31,2020-04-21
481,850741.SI,电机,55.9,127.0,14.54,33.0,13.7,31.0,18.5,42.0,32.6,74.0,15.0,34.0,11.5,26.0,002801.SZ,84.2,68.67,58.2,89.2,87.4,39.9,-13.2,0.78,2019-12-31,2020-03-19
482,850741.SI,电机,55.9,127.0,14.54,33.0,13.7,31.0,18.5,42.0,32.6,74.0,15.0,34.0,11.5,26.0,603320.SH,12.5,16.67,20.5,46.5,12.5,30.7,-41.6,1.05,2020-03-31,2020-04-24
483,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,000039.SZ,23.3,-59.78,95.0,6.5,17.7,76.2,-53.6,0.73,2019-12-31,2020-03-27
484,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,002342.SZ,24.4,2.15,42.4,30.9,59.5,56.3,-36.0,0.86,2019-12-31,2020-04-22
485,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,300228.SZ,0.4,-2400.0,0.9,8.4,2.5,93.8,-54.9,2.14,2019-12-31,2020-04-18
486,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,600558.SH,27.6,33.53,65.4,30.9,25.4,45.8,-35.4,1.57,2019-12-31,2020-04-20
487,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,600860.SH,0.2,-40.91,6.7,1.9,13.3,70.3,-68.6,1.42,2019-12-31,2020-03-28
488,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,603278.SH,3.6,-115.0,26.3,20.4,8.9,42.3,-55.9,1.02,2020-03-31,2020-04-22
489,850751.SI,金属制品,21.1,48.0,63.88,145.0,21.1,48.0,48.46,110.0,33.0,75.0,42.3,96.0,18.5,42.0,603969.SH,10.4,11.11,18.9,29.1,43.2,75.2,-39.5,1.42,2019-12-31,2020-04-23
490,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,002049.SZ,82.6,16.62,44.2,88.7,85.3,24.9,-15.4,0.7,2019-12-31,2020-04-02
491,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,002156.SZ,41.7,-81.82,10.6,98.8,4.8,57.4,-30.7,0.7,2019-12-31,2020-03-31
492,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,300223.SZ,97.4,332.34,94.7,99.8,78.1,65.2,-37.4,0.88,2019-12-31,2020-04-01
493,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,300327.SZ,84.1,12.57,61.5,88.2,67.6,32.5,-25.3,0.77,2019-12-31,2020-03-31
494,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,300458.SZ,94.3,13.89,96.0,85.3,74.8,96.7,-31.5,0.83,2019-12-31,2020-04-02
495,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,300493.SZ,27.4,20.0,19.8,42.7,57.3,29.8,-37.6,1.01,2019-12-31,2020-04-16
496,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,300661.SZ,88.8,69.22,52.0,99.8,91.2,24.2,-25.2,0.88,2019-12-31,2020-03-31
497,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,300672.SZ,62.1,20.36,31.7,67.8,95.1,80.5,-36.7,0.79,2019-12-31,2020-04-21
498,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,600171.SH,92.6,61.9,93.0,85.0,66.6,72.7,-29.3,1.05,2019-12-31,2020-03-31
499,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,600460.SH,23.1,-92.31,23.6,54.5,6.7,84.4,-33.5,0.94,2019-12-31,2020-04-23
500,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,603005.SH,94.2,51.61,75.8,99.9,93.0,53.4,-38.9,1.23,2019-12-31,2020-03-23
501,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,603501.SH,98.1,430.0,81.1,99.7,99.0,65.7,-24.1,0.86,2020-03-31,2020-04-24
502,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,603933.SH,9.4,-73.46,14.4,27.4,13.1,57.3,-39.1,0.67,2019-12-31,2020-03-20
503,850811.SI,集成电路,94.7,215.0,28.19,64.0,91.6,208.0,3.96,9.0,15.4,35.0,23.3,53.0,92.5,210.0,603986.SH,94.0,40.28,78.9,99.2,89.5,38.1,-41.2,0.62,2019-12-31,2020-03-27
504,850812.SI,分立器件,91.6,208.0,4.41,10.0,89.0,202.0,2.2,5.0,5.3,12.0,7.5,17.0,91.6,208.0,300046.SZ,15.8,-356.5,8.7,79.6,2.6,64.9,-28.8,0.7,2019-12-31,2020-04-20
505,850812.SI,分立器件,91.6,208.0,4.41,10.0,89.0,202.0,2.2,5.0,5.3,12.0,7.5,17.0,91.6,208.0,300373.SZ,49.8,20.0,37.2,89.7,54.0,30.9,-35.1,0.69,2019-12-31,2020-04-18
506,850812.SI,分立器件,91.6,208.0,4.41,10.0,89.0,202.0,2.2,5.0,5.3,12.0,7.5,17.0,91.6,208.0,300623.SZ,66.0,12.9,41.3,94.8,77.7,6.6,-25.9,0.58,2019-12-31,2020-04-16
507,850813.SI,半导体材料,96.0,218.0,0.88,2.0,97.4,221.0,7.05,16.0,40.5,92.0,67.8,154.0,96.5,219.0,002119.SZ,71.7,19.05,72.3,79.6,48.4,45.7,-41.4,3.15,2019-12-31,2020-03-24
508,850813.SI,半导体材料,96.0,218.0,0.88,2.0,97.4,221.0,7.05,16.0,40.5,92.0,67.8,154.0,96.5,219.0,300706.SZ,28.0,-50.0,13.2,76.8,20.9,34.2,-35.1,1.03,2019-12-31,2020-03-31
509,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,000823.SZ,68.7,11.29,58.8,80.3,30.6,86.3,-30.2,0.77,2020-03-31,2020-04-18
510,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002134.SZ,49.0,120.83,8.6,77.4,83.6,75.9,-39.3,1.01,2019-12-31,2020-02-28
511,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002384.SZ,84.2,-12.0,89.3,84.2,31.5,66.9,-38.3,0.69,2019-12-31,2020-04-23
512,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002436.SZ,85.7,42.86,58.6,98.0,72.3,40.2,-36.9,0.74,2019-12-31,2020-03-31
513,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002463.SZ,97.0,30.62,92.7,98.3,59.1,91.6,-17.2,0.87,2020-03-31,2020-04-22
514,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002579.SZ,85.0,25.0,90.4,83.3,25.6,83.8,-27.4,1.03,2020-03-31,2020-04-16
515,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002913.SZ,55.6,-48.48,34.0,82.2,18.1,14.2,-15.0,0.7,2020-03-31,2020-04-08
516,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,002916.SZ,95.1,49.09,82.2,96.9,64.8,38.9,-15.7,0.62,2020-03-31,2020-04-10
517,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,300657.SZ,78.9,-14.16,63.1,82.9,68.8,74.7,-44.6,0.8,2019-12-31,2020-04-11
518,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,600183.SH,92.4,40.43,66.4,98.5,75.7,31.2,-15.9,0.89,2019-12-31,2020-03-25
519,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,603186.SH,66.4,27.27,33.3,95.8,36.9,42.4,-24.1,0.49,2020-03-31,2020-04-09
520,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,603228.SH,49.9,15.62,47.6,49.7,50.2,13.4,-26.4,3.38,2020-03-31,2020-04-23
521,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,603386.SH,28.8,-50.0,15.5,52.6,40.8,29.5,-30.2,0.45,2019-12-31,2020-04-09
522,850822.SI,印制电路板,99.1,225.0,18.94,43.0,86.3,196.0,23.35,53.0,66.5,151.0,18.9,43.0,64.3,146.0,603920.SH,74.0,44.64,40.0,92.5,65.8,37.7,-33.5,0.57,2019-12-31,2020-04-15
523,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,000532.SZ,52.4,29.57,61.1,54.5,40.2,19.6,-30.8,0.71,2019-12-31,2020-03-25
524,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,000636.SZ,79.4,-66.67,94.5,83.8,13.7,70.4,-35.3,0.71,2019-12-31,2020-04-21
525,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,000733.SZ,56.6,-10.51,40.6,87.8,21.7,5.3,-26.5,0.83,2019-12-31,2020-04-18
526,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,002138.SZ,57.3,20.0,36.3,82.2,50.3,17.3,-33.0,0.76,2020-03-31,2020-04-18
527,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,002199.SZ,8.8,118.75,0.5,20.4,78.3,95.0,-55.9,1.64,2019-12-31,2020-04-18
528,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,002222.SZ,60.9,-11.43,72.1,54.5,36.3,45.5,-24.1,0.79,2020-03-31,2020-04-18
529,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,002484.SZ,64.9,1.82,52.3,83.3,38.5,6.0,-29.6,0.72,2020-03-31,2020-04-24
530,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,300408.SZ,39.2,-34.21,27.7,70.9,26.8,17.5,-28.6,1.21,2019-12-31,2020-03-24
531,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,300726.SZ,75.7,31.4,49.0,85.3,75.5,34.9,-26.8,1.0,2019-12-31,2020-03-13
532,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,600563.SH,63.3,1.0,40.0,81.0,54.3,2.6,-23.8,0.7,2019-12-31,2020-04-04
533,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,603678.SH,81.2,13.51,65.3,85.8,69.8,13.2,-31.2,1.07,2019-12-31,2020-03-18
534,850823.SI,被动元件,87.7,199.0,32.6,74.0,61.7,140.0,28.63,65.0,38.3,87.0,11.9,27.0,59.5,135.0,603989.SH,69.9,12.99,45.1,86.2,54.5,12.9,-19.5,1.49,2019-12-31,2020-03-31
535,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,000045.SZ,71.6,200.0,88.1,64.5,63.1,81.8,-22.1,1.53,2019-12-31,2020-03-14
536,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,000050.SZ,41.0,-11.96,30.6,58.1,97.4,48.8,-29.8,0.68,2019-12-31,2020-03-18
537,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,000100.SZ,43.5,-22.6,61.1,82.2,9.6,33.0,-41.1,0.7,2019-12-31,2020-03-31
538,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,000727.SZ,0.1,-471.24,0.1,7.6,4.2,98.4,-53.6,2.52,2019-12-31,2020-04-15
539,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,002106.SZ,63.9,25.0,57.0,84.6,44.3,66.7,-8.3,1.15,2019-12-31,2020-04-11
540,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,002217.SZ,25.5,-18.6,19.2,62.3,59.0,56.1,-30.4,0.84,2019-12-31,2020-04-21
541,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,002289.SZ,32.6,108.45,7.9,94.2,28.2,65.5,-13.3,0.72,2019-12-31,2020-04-21
542,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,002845.SZ,22.0,12.24,15.1,72.7,27.0,55.5,-21.7,1.08,2019-12-31,2020-03-18
543,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,002876.SZ,56.9,81.48,34.6,81.0,96.6,53.1,-31.0,0.61,2019-12-31,2020-03-31
544,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,300120.SZ,58.3,-5.16,90.0,56.4,38.7,70.9,-30.9,0.91,2019-12-31,2020-03-25
545,850831.SI,显示器件,75.8,172.0,23.79,54.0,19.4,44.0,13.66,31.0,11.0,25.0,3.1,7.0,37.0,84.0,300545.SZ,46.6,36.36,61.8,67.8,47.6,52.7,-41.3,0.73,2020-03-31,2020-04-21
546,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,000541.SZ,7.2,-20.27,12.6,36.5,28.1,91.0,-30.0,0.64,2019-12-31,2020-04-10
547,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,002449.SZ,21.5,-61.47,74.3,29.1,10.9,40.8,-37.5,1.12,2020-03-31,2020-04-22
548,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300241.SZ,5.7,-54.73,9.9,46.5,9.8,58.0,-37.3,0.95,2020-03-31,2020-04-18
549,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300296.SZ,10.4,-44.46,43.8,18.9,33.5,47.1,-42.3,0.8,2019-12-31,2020-04-10
550,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300323.SZ,3.3,-500.0,6.3,42.7,0.2,80.7,-39.8,1.67,2019-12-31,2020-04-03
551,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300389.SZ,6.7,-55.52,52.0,8.4,22.7,59.3,-49.9,0.91,2019-12-31,2020-04-10
552,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300582.SZ,56.6,50.0,83.0,48.2,62.6,53.5,-29.8,0.89,2019-12-31,2020-04-17
553,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300632.SZ,28.4,21.52,79.2,20.4,57.8,38.5,-53.9,1.04,2019-12-31,2020-03-10
554,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300650.SZ,26.0,-9.43,29.4,62.3,45.3,30.2,-35.3,1.36,2019-12-31,2020-03-20
555,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,300708.SZ,30.0,166.67,14.5,78.1,62.5,71.1,-38.4,0.79,2020-03-31,2020-04-21
556,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,600261.SH,33.9,30.77,38.8,65.4,42.8,47.7,-27.8,0.64,2019-12-31,2020-04-18
557,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,600703.SH,33.4,-33.33,25.3,94.0,19.0,41.5,-35.8,0.62,2020-03-31,2020-04-24
558,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,603303.SH,7.5,26.83,28.5,17.5,51.8,25.0,-44.5,0.66,2019-12-31,2020-03-12
559,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,603679.SH,58.7,26.09,53.1,70.0,76.3,28.3,-18.8,1.33,2020-03-31,2020-04-22
560,850832.SI,LED,81.9,186.0,18.5,42.0,35.7,81.0,11.45,26.0,5.7,13.0,5.3,12.0,63.0,143.0,603685.SH,11.6,6.45,29.8,29.1,46.8,29.6,-35.2,0.74,2019-12-31,2020-04-22
